"","business_id","business_name","rating","flavor","environment","service","share","avg_cost","food_style","district","longitude","latitude","free_parking","wifi","delivery","n"
"3438",3285811,"Cristal Restaurant & Bar","4",20,25,23,0,173,"western","静安区",121.45937,31.22895,1,1,1,NA
"3439",3287650,"望湘园(百联中环店)","4.5",22,21,21,167,80,"hunan","普陀区",121.38312,31.24709,1,1,1,111
"3440",3288274,"品享阁","4",19,13,17,0,45,"local","虹口区",121.48836,31.28494,1,0,0,NA
"3441",3288616,"久岛鱼林港火锅","2",16,12,11,0,62,"hotpot","闵行区",121.34787,31.15553,0,1,1,NA
"3442",3288934,"糖皇甜品(松江店)","3",17,13,13,11,20,"guangdong","松江区",121.22028,31.03875,0,0,0,NA
"3443",3289006,"阿明小菜","4",20,15,15,0,64,"local","浦东新区",121.51673,31.17766,1,0,0,57
"3444",3289075,"旺晖新概念川菜馆(嘉定店)","4",18,16,14,0,50,"sichuan","嘉定区",121.25375,31.38262,1,0,0,31
"3445",3289321,"鱼藏(仙霞路店)","4.5",25,20,21,178,303,"japan","长宁区",121.40127,31.2064,0,0,0,60
"3446",3292186,"东北小院","3.5",20,14,14,5,41,"northeast","徐汇区",121.43109,31.16338,0,1,1,13
"3447",3292231,"久味川菜馆(余姚路店)","3",16,12,12,0,49,"sichuan","静安区",121.4373,31.2353,1,1,1,NA
"3448",3292306,"韩膳宫料理(百联世茂店)","4",21,19,18,821,67,"south_korea","黄浦区",121.47502,31.23453,0,1,1,101
"3449",3292438,"学俊宋记香辣蟹(延安西路店)","2",16,11,10,95,83,"sichuan","长宁区",121.42869,31.21129,1,1,1,115
"3450",3293572,"权味(张江店)","3.5",18,16,15,48,33,"south_korea","浦东新区",121.5835,31.20108,0,1,1,100
"3451",3294169,"日和","4",22,17,17,358,279,"japan","长宁区",121.40102,31.20766,0,0,0,44
"3452",3294505,"蓝日本餐厅","4",22,23,22,0,299,"japan","松江区",121.2246,31.11443,1,1,1,24
"3453",3294547,"鱼下巴湘菜馆","4",22,14,17,0,41,"hunan","普陀区",121.41735,31.24024,0,1,1,59
"3454",3296722,"重庆鸡公煲(复兴中路店)","3.5",19,15,15,4,34,"sichuan","卢湾区",121.45828,31.21287,0,0,0,14
"3455",3296884,"傣妹(川沙二店)","3",16,13,14,0,32,"hotpot","浦东新区",121.69343,31.18146,1,0,0,31
"3456",3297190,"食特美烧肉(洛城广场店)","4.5",27,16,15,321,156,"japan","长宁区",121.39257,31.19999,0,0,0,76
"3457",3297229,"三人行骨头王火锅(四川北路店)","4",19,15,17,0,68,"hotpot","虹口区",121.48465,31.25182,1,1,1,57
"3458",3297943,"小南国日式烧烤(久光店)","5",26,24,24,242,197,"japan","静安区",121.44617,31.22311,1,0,0,4
"3459",3299017,"醉豪大酒楼","2",15,12,12,0,46,"local","松江区",121.22095,31.03267,1,0,0,11
"3460",3299770,"春光饭店(龙茗路店)","3.5",19,13,14,1,50,"sichuan","闵行区",121.39105,31.12329,1,0,0,NA
"3461",3300049,"老广东烧鹅(国顺东路店)","3",17,12,15,0,55,"guangdong","杨浦区",121.52589,31.29385,1,1,1,77
"3462",3300178,"五季心语餐厅","3.5",18,18,16,731,62,"local","浦东新区",121.52768,31.22268,1,1,1,58
"3463",3300838,"鱼林王(吴淞店)","3",17,12,12,0,54,"hotpot","宝山区",121.49485,31.39103,1,0,0,100
"3464",3302449,"小鹭鹭酒家(武宁南路店)","4",21,16,16,109,99,"sichuan","静安区",121.43213,31.23155,1,1,1,101
"3465",3302845,"老北京霄霄火锅馆","3",17,13,14,9,56,"hotpot","虹口区",121.48333,31.2558,0,0,0,9
"3466",3302854,"老街渔味馆","4",20,17,16,0,82,"guangdong","浦东新区",121.54982,31.19399,1,0,0,39
"3467",3303922,"老广东菜馆(长岛路店)","4",19,13,16,0,44,"local","浦东新区",121.59317,31.2613,1,1,1,NA
"3468",3304153,"湘味居","3",17,13,14,3,40,"hunan","杨浦区",121.50664,31.30826,0,0,0,NA
"3469",3304387,"青年餐厅(徐汇店)","4",21,19,19,0,59,"sichuan","徐汇区",121.46454,31.20317,1,1,1,NA
"3470",3304921,"塔哈尔-新疆盛宴(徐家汇店)","4",20,18,17,0,63,"western_china","徐汇区",121.44222,31.18592,1,1,1,NA
"3471",3305572,"金珂花园酒店","3",17,13,13,2,59,"local","嘉定区",121.28128,31.3374,1,0,0,NA
"3472",3306115,"万裕采蝶轩(五角场店)","3.5",15,20,15,112,123,"guangdong","杨浦区",121.51511,31.30151,1,0,0,NA
"3473",3306922,"谷麦东北饺子城","4",18,15,13,0,50,"northeast","浦东新区",121.54504,31.20225,1,1,1,NA
"3474",3307333,"龙景轩(宝杨路店)","4",19,17,16,0,95,"local","宝山区",121.43696,31.37378,1,0,0,NA
"3475",3307879,"淳味阁甜品铺","3.5",19,13,14,7,8,"guangdong","普陀区",121.37752,31.2458,0,0,0,NA
"3476",3311704,"东北农家小院","4",21,17,17,127,43,"northeast","徐汇区",121.43179,31.18165,1,1,1,NA
"3477",3314290,"Restaurant Martin by Martin Berasategui","5",23,28,25,0,553,"western","徐汇区",121.44199,31.19845,1,0,0,56
"3478",3314911,"雨花港生蚝王","4",19,16,18,0,47,"guangdong","长宁区",121.42246,31.21469,0,1,1,NA
"3479",3315049,"好莱喔涮涮煲(北艾路店)","3",16,12,12,0,42,"hotpot","浦东新区",121.53524,31.18308,0,0,0,NA
"3480",3315082,"三人行骨头王火锅(南丹东路店)","4",22,18,22,0,67,"hotpot","徐汇区",121.44574,31.1907,1,1,1,NA
"3481",3315097,"新奇士国际酒店中餐厅","4",17,23,19,3,109,"local","闵行区",121.51991,31.08573,1,0,0,NA
"3482",3317554,"Yasmine's  Steakhouse and Butcher Shop","4",18,23,21,0,111,"western","浦东新区",121.57672,31.23687,1,1,1,NA
"3483",3317716,"静安餐厅","4",22,28,24,0,399,"western","静安区",121.44858,31.22251,1,1,1,NA
"3484",3318094,"九香牛蛙店(凯旋北路店)","4",23,15,16,0,52,"sichuan","普陀区",121.41217,31.22934,1,1,1,101
"3485",3319246,"爤々亭","3",17,13,14,0,45,"japan","浦东新区",121.525,31.22875,0,0,0,44
"3486",3319750,"有家川菜(三泉路店)","3",18,12,13,37,63,"sichuan","宝山区",121.44066,31.32154,1,0,0,NA
"3487",3321979,"苏武牧羊(天山西路店)","3",15,13,13,0,54,"hotpot","长宁区",121.37258,31.21713,1,1,1,74
"3488",3322963,"龚记港式烧腊(浦东南路店)","3",16,12,13,0,22,"guangdong","浦东新区",121.51273,31.23515,0,1,1,NA
"3489",3322978,"鑫亮酒家私房菜(汾西路店)","3",17,12,13,2,36,"local","闸北区",121.45194,31.31348,0,0,0,NA
"3490",3323158,"汉城石锅拌饭","3.5",19,10,15,17,23,"south_korea","闵行区",121.39067,31.10733,0,1,1,22
"3491",3324073,"纹兵卫(古北店)","4",21,15,17,80,88,"japan","长宁区",121.39681,31.19398,0,0,0,24
"3492",3324295,"双木灵","3",17,13,13,0,51,"local","徐汇区",121.426,31.13192,0,0,0,13
"3493",3324328,"炫锅坊麻辣香锅","4",21,15,18,22,33,"hunan","闵行区",121.41396,31.138,0,1,1,11
"3494",3324511,"禾时了一品料理","4.5",23,25,24,121,252,"japan","长宁区",121.40056,31.20734,1,0,0,33
"3495",3324529,"巧菜馆","4",21,15,15,10,50,"local","闵行区",121.35067,31.16947,1,0,0,18
"3496",3324898,"望湘楼(五莲路店)","4",22,14,17,0,49,"hunan","浦东新区",121.5891,31.2698,1,1,1,NA
"3497",3325195,"大漠马家源美食村","3",17,13,14,2,15,"western_china","浦东新区",121.50688,31.17646,0,0,0,13
"3498",3326035,"叙德楼","4",21,19,18,0,103,"local","浦东新区",121.60715,31.13761,1,0,0,NA
"3499",3328654,"厚味香辣馆(四川北路店)","4",21,19,17,392,61,"sichuan","虹口区",121.4816,31.25846,1,1,1,100
"3500",3328660,"厚味香辣馆(静安寺店)","4",21,18,17,589,63,"sichuan","静安区",121.44431,31.22409,0,1,1,NA
"3501",3329152,"荣吉日本料理","4",17,19,20,26,120,"japan","闵行区",121.39821,31.08836,1,1,1,19
"3502",3329626,"泽丰大酒店","3",15,14,14,5,76,"local","宝山区",121.46703,31.3288,1,0,0,35
"3503",3330916,"WASABI日本料理(仙霞路店)","4.5",22,23,21,90,163,"japan","长宁区",121.40844,31.20443,0,0,0,52
"3504",3331027,"小蝶园食间","3",16,14,14,2,39,"local","宝山区",121.40195,31.3303,0,0,0,12
"3505",3331144,"月亮湾中式小菜(今缘宝店)","3.5",17,15,15,26,73,"local","徐汇区",121.42073,31.13893,1,1,1,71
"3506",3331474,"东北房","3",17,13,14,4,29,"northeast","长宁区",121.41794,31.20131,0,1,1,19
"3507",3332839,"周记小菜","3",18,12,14,10,26,"local","黄浦区",121.46932,31.23712,0,1,1,NA
"3508",3333184,"岛上人家","3",16,14,14,0,64,"local","宝山区",121.41172,31.28825,1,0,0,NA
"3509",3333193,"向天歌烧鹅老铺(凉城路)","3",18,14,13,97,59,"guangdong","虹口区",121.4692,31.28009,1,1,1,100
"3510",3333280,"La Strada","4.5",23,23,19,1527,110,"western","徐汇区",121.44387,31.21382,0,1,1,100
"3511",3334822,"瓷园会所","4",18,26,21,60,718,"guangdong","长宁区",121.42318,31.20449,0,0,0,25
"3512",3336340,"金灿灿韩式料理","3",17,13,15,0,20,"south_korea","浦东新区",121.63141,31.19963,0,1,1,NA
"3513",3336640,"新华花园","4",19,21,20,25,500,"local","长宁区",121.43058,31.20165,0,0,0,11
"3514",3336919,"松屋(仙霞路店)","4",21,19,17,0,28,"japan","长宁区",121.40165,31.20623,0,1,1,126
"3515",3337075,"真粤中餐厅","4",20,25,23,16,434,"guangdong","浦东新区",121.53885,31.19281,1,0,0,NA
"3516",3337219,"重庆鸡公煲(剑河路店)","4",19,14,15,0,33,"sichuan","长宁区",121.36892,31.20988,0,0,0,26
"3517",3337693,"尚海派时尚火锅","4",22,20,20,0,65,"hotpot","浦东新区",121.57124,31.25066,1,1,1,NA
"3518",3338635,"意花园","4.5",22,21,21,580,133,"western","静安区",121.46198,31.23276,0,1,1,82
"3519",3339214,"漂亮石头火锅(梅龙镇店)","3",16,14,15,18,41,"hotpot","黄浦区",121.45756,31.2288,0,0,0,NA
"3520",3339424,"苏蓉阁新派川菜","4",18,15,13,0,55,"sichuan","松江区",121.33839,31.07731,1,1,1,18
"3521",3340171,"PANKOO釜山料理(港汇店)","4",21,18,17,819,75,"south_korea","徐汇区",121.43767,31.19433,1,1,1,NA
"3522",3340405,"争鲜涮涮锅","2",14,11,12,0,37,"hotpot","浦东新区",121.49905,31.23668,0,0,0,NA
"3523",3341260,"独门冲江湖鱼蛙馆(美罗城店)","3",18,13,12,58,41,"sichuan","徐汇区",121.43895,31.19347,0,0,0,NA
"3524",3341299,"呱呱叫干锅主题餐厅","3",16,15,14,0,64,"sichuan","杨浦区",121.5154,31.30291,1,1,1,NA
"3525",3341410,"首尔韩式快餐","3",17,13,14,0,25,"south_korea","黄浦区",121.47261,31.22503,0,0,0,87
"3526",3341896,"重庆鸡公煲(浙江中路店)","2",15,11,12,0,39,"sichuan","黄浦区",121.47906,31.23365,0,0,0,14
"3527",3341977,"新招鲜本地鸡窝(水清店)","4",19,14,15,0,43,"hotpot","闵行区",121.37804,31.12042,1,0,0,57
"3528",3342016,"百味川行(万源店)","4",21,17,17,58,59,"sichuan","浦东新区",121.56901,31.26522,1,0,0,NA
"3529",3342100,"新吉士酒楼(久光店)","3.5",19,15,16,208,130,"local","静安区",121.44617,31.22311,1,0,0,117
"3530",3342562,"红意艺术主题意大利餐厅","4.5",20,24,22,237,205,"western","虹口区",121.49226,31.25379,1,1,1,105
"3531",3343720,"MARDI GRAS","4",21,25,22,0,178,"western","徐汇区",121.43732,31.20537,0,1,1,80
"3532",3343747,"颐品居(古美店)","3.5",20,14,15,34,54,"hotpot","闵行区",121.40043,31.15737,1,0,0,NA
"3533",3343861,"满灵火锅店","4",20,14,16,0,34,"hotpot","长宁区",121.42896,31.20703,0,0,0,9
"3534",3344374,"北站1号","4",19,13,15,0,60,"local","闸北区",121.47905,31.25045,1,0,0,46
"3535",3344380,"重庆小天鹅(云南南路店)","4",22,20,18,1017,73,"hotpot","黄浦区",121.48073,31.22745,1,1,1,NA
"3536",3345274,"老妈米线(长阳路店)","4",18,18,16,0,34,"hotpot","杨浦区",121.54448,31.2764,1,0,0,100
"3537",3346123,"广翰小厨","4",18,14,15,0,53,"guangdong","徐汇区",121.43588,31.15354,1,0,0,22
"3538",3347071,"乡间老厨(财大店)","3",17,12,12,4,48,"hunan","杨浦区",121.49602,31.3028,0,0,0,10
"3539",3348535,"陈家食府","3",17,14,13,3,38,"local","嘉定区",121.24833,31.38144,0,0,0,NA
"3540",3348694,"安達くずし割烹(古羊路店)","4",24,23,22,0,387,"japan","长宁区",121.41015,31.19122,0,0,0,NA
"3541",3348898,"金梦园骨头王火锅","4",20,13,19,16,42,"hotpot","杨浦区",121.53935,31.31149,1,0,0,NA
"3542",3349189,"一品粤珍(龙华店)","4",19,18,15,0,101,"guangdong","徐汇区",121.45135,31.17858,1,1,1,NA
"3543",3349921,"毛家湘菜馆","3",17,14,14,0,50,"hunan","普陀区",121.42598,31.24095,0,0,0,NA
"3544",3352111,"斗牛士(周浦万达店)","4",18,20,18,0,87,"western","浦东新区",121.56968,31.11363,0,1,1,100
"3545",3352549,"重庆鸡公煲(国顺东路店)","3",18,12,13,0,37,"sichuan","杨浦区",121.53519,31.29967,0,0,0,NA
"3546",3357010,"鸟伴长","4",22,24,23,0,112,"japan","长宁区",121.42102,31.19821,1,0,0,NA
"3547",3357547,"重庆鸡公煲(延平路店)","3",18,13,13,0,0,"sichuan","静安区",121.43928,31.2313,0,0,0,NA
"3548",3357583,"阿西娅","4",19,12,14,0,11,"western_china","浦东新区",121.51866,31.22923,0,1,1,NA
"3549",3359482,"大富贵酒楼(普育东路店)","4",20,17,15,21,18,"local","黄浦区",121.4959,31.20773,1,1,1,59
"3550",3359788,"澳门豆捞(洛川路店)","3.5",19,14,15,2,62,"hotpot","闸北区",121.44535,31.2633,0,0,0,NA
"3551",3360118,"重庆鸡公煲(凯旋北路店)","4",18,13,14,0,31,"sichuan","普陀区",121.41217,31.22934,0,0,0,NA
"3552",3360244,"宝寿司(国顺路店)","4",25,11,19,0,30,"japan","杨浦区",121.50666,31.29484,1,1,1,100
"3553",3360931,"星湘坊","4",19,13,13,0,55,"hunan","闵行区",121.42371,31.12443,0,0,0,NA
"3554",3362095,"小东北","3",17,13,14,0,33,"northeast","闵行区",121.39352,31.09755,0,0,0,10
"3555",3363016,"PANKOO釜山料理(四川北路店)","4",20,20,17,0,67,"south_korea","虹口区",121.48167,31.25891,1,1,1,100
"3556",3363601,"重庆鸡公煲(田林路店)","3",17,14,13,3,40,"sichuan","徐汇区",121.42969,31.1739,0,0,0,6
"3557",3364213,"重庆鸡公煲(东江湾路店)","4",19,15,15,0,33,"sichuan","虹口区",121.48018,31.26732,0,0,0,NA
"3558",3364459,"龙缘大酒店","3",17,15,14,8,82,"local","松江区",121.19884,31.03886,0,0,0,7
"3559",3364702,"乡村小竹坊","3.5",19,14,14,5,60,"local","闸北区",121.46486,31.27043,0,0,0,NA
"3560",3365308,"万轩人家","3",16,16,15,0,63,"local","浦东新区",121.5472,31.24357,1,0,0,104
"3561",3365686,"万有全海鲜大酒店","4",18,15,14,0,72,"local","黄浦区",121.48277,31.2127,1,0,0,8
"3562",3366190,"味千拉面(嘉杰国际店)","4",18,16,16,0,37,"japan","虹口区",121.48156,31.25911,0,0,0,100
"3563",3367312,"新招鲜本地鸡窝(德平店)","3.5",19,15,15,59,47,"hotpot","浦东新区",121.567,31.24436,1,1,1,87
"3564",3367660,"万寿亭(古北店)","3.5",21,14,14,52,68,"south_korea","长宁区",121.3963,31.19385,0,1,1,NA
"3565",3368395,"龙门鱼府(张江店)","4",21,13,16,0,42,"hotpot","浦东新区",121.63251,31.19764,1,1,1,63
"3566",3368728,"七欣天迷宗蟹(嘉定店)","3.5",20,15,13,21,69,"hotpot","嘉定区",121.25444,31.39833,1,0,0,34
"3567",3369154,"芝麻香辣馆","4",20,16,12,0,61,"sichuan","闸北区",121.46401,31.25362,1,0,0,100
"3568",3369895,"渔蒙家火锅盱眙龙虾广场(肇嘉浜路店)","4",21,18,19,199,67,"hotpot","徐汇区",121.45994,31.20223,1,1,1,NA
"3569",3370210,"台北吴记麻辣火锅(宝山路店)","4",21,14,16,0,67,"hotpot","虹口区",121.47953,31.26506,1,1,1,100
"3570",3371413,"福昌溶潮粤海鲜酒楼","3",18,13,12,0,93,"guangdong","杨浦区",121.54156,31.33265,1,0,0,NA
"3571",3371920,"渔腾阁海鲜豆捞坊","4",20,16,17,0,66,"hotpot","浦东新区",121.58075,31.13514,1,1,1,16
"3572",3372226,"大马可意大利餐厅(羽山店)","4.5",22,23,21,305,120,"western","浦东新区",121.54272,31.23196,1,1,1,101
"3573",3374254,"申宴酒楼(王子百货店)","4",20,18,16,0,94,"local","闸北区",121.46431,31.2537,1,1,1,NA
"3574",3375562,"酩悦炭烧火锅(五角场店)","4",20,23,17,782,73,"hotpot","杨浦区",121.51511,31.30151,1,1,1,200
"3575",3375934,"SIN Lounge Club","4",20,21,21,0,199,"western","静安区",121.46219,31.22781,0,0,0,NA
"3576",3376027,"贵族世家牛排(南汇店)","4",17,14,16,0,62,"western","浦东新区",121.75565,31.04446,1,0,0,NA
"3577",3376408,"New York Style Steak & Burger","4",20,21,16,0,161,"western","卢湾区",121.46763,31.20888,0,1,1,NA
"3578",3377923,"翰林轩(四川北路店)","4",20,20,18,97,105,"guangdong","虹口区",121.48156,31.25911,1,1,1,100
"3579",3377959,"望湘园(港汇店)","4",22,20,20,0,79,"hunan","徐汇区",121.43768,31.19435,1,1,1,NA
"3580",3378841,"柳屋","5",24,24,26,0,158,"japan","徐汇区",121.44821,31.20697,1,1,1,NA
"3581",3379936,"胜圆日式料理","3",15,14,16,48,52,"japan","静安区",121.45508,31.22909,1,1,1,NA
"3582",3379942,"Pomodoro Bistrot","4",21,20,18,0,76,"western","静安区",121.43744,31.23076,1,1,1,NA
"3583",3380302,"味千拉面(黄兴路店)","3",15,13,13,0,42,"japan","杨浦区",121.52155,31.28885,1,0,0,NA
"3584",3380305,"味千拉面(周浦万达店)","3",17,14,13,0,42,"japan","浦东新区",121.56968,31.11363,0,0,0,65
"3585",3381571,"怡乡居川菜","4",17,15,15,0,63,"sichuan","闵行区",121.34989,31.18018,1,1,1,NA
"3586",3381850,"新苑私房菜","4.5",25,15,17,1535,99,"local","徐汇区",121.4603,31.20463,1,0,0,101
"3587",3381901,"川香演义(国和路店)","3.5",19,13,13,366,52,"sichuan","杨浦区",121.51947,31.30231,1,0,0,NA
"3588",3381964,"盛朋火锅","4",25,11,14,0,89,"hotpot","徐汇区",121.42466,31.18789,1,1,1,NA
"3589",3383113,"Julie's Food Experience","4",17,15,16,0,84,"western","浦东新区",121.50768,31.23495,0,1,1,36
"3590",3383179,"掌上韩品(漕溪路店)","4",23,15,22,0,22,"south_korea","徐汇区",121.43801,31.17674,0,1,1,100
"3591",3383605,"一潮养生锅","4",20,14,15,0,74,"guangdong","徐汇区",121.42479,31.18795,1,0,0,49
"3592",3384151,"东信真金枪鱼","4",22,24,23,19,259,"japan","闵行区",121.38704,31.17759,0,0,0,NA
"3593",3384772,"大马头茶餐厅(老西门店)","4",19,15,17,0,59,"guangdong","黄浦区",121.48298,31.21934,1,0,0,100
"3594",3385201,"润湘之(延安西路店)","4",20,17,16,0,52,"hunan","长宁区",121.43,31.21234,1,1,1,101
"3595",3386005,"汉拿山(96广场店)","4",19,18,17,521,74,"south_korea","浦东新区",121.52462,31.2274,1,1,1,NA
"3596",3386869,"重庆鸡公煲(绿地和创店)","2",16,12,11,0,32,"sichuan","普陀区",121.42003,31.23681,0,0,0,NA
"3597",3387334,"上海政法学院清真餐厅","3",18,13,12,0,8,"western_china","青浦区",121.17237,31.10906,0,0,0,NA
"3598",3426367,"乐加尔松音","3.5",15,20,16,162,134,"local","徐汇区",121.44821,31.20697,0,1,1,NA
"3599",3427117,"刘一手火锅(吴中路店)","4",22,19,20,963,85,"hotpot","闵行区",121.38629,31.17674,1,0,0,NA
"3600",3427207,"丽都精菜坊","3",16,14,15,0,56,"local","闵行区",121.41278,31.01233,1,0,0,16
"3601",3427531,"雪岳山韩国烧烤(嘉定店)","4",18,14,15,0,62,"south_korea","嘉定区",121.25798,31.3848,1,0,0,NA
"3602",3427813,"韩釜烧烤","4",19,14,16,0,28,"south_korea","松江区",121.20864,31.0494,0,0,0,NA
"3603",3428581,"吉旺港式茶餐厅(金桥店)","3",16,16,14,106,64,"guangdong","浦东新区",121.58055,31.25644,1,1,1,NA
"3604",3429574,"美林阁(友谊路店)","4",20,20,18,34,103,"local","宝山区",121.47896,31.40386,1,0,0,NA
"3605",3429616,"东豫郎热气涮羊肉烧烤","3.5",20,13,14,15,59,"hotpot","浦东新区",121.56828,31.24491,1,0,0,NA
"3606",3429799,"小肥羊(周浦万达店)","4",21,17,17,46,67,"hotpot","浦东新区",121.57014,31.11382,1,1,1,NA
"3607",3430003,"小红楼","3",18,14,13,0,48,"hunan","浦东新区",121.50127,31.15132,0,0,0,NA
"3608",3430072,"金韩宫","4",17,16,17,0,61,"south_korea","浦东新区",121.57151,31.11393,1,1,1,NA
"3609",3430894,"禾绿回转寿司(周浦万达店)","4",19,18,18,0,64,"japan","浦东新区",121.56968,31.11363,1,0,0,NA
"3610",3431251,"大佬馆(沪闵店)","3",17,14,14,4,46,"local","闵行区",121.42424,31.00394,1,0,0,NA
"3611",3431599,"新全顺酒家","3",17,14,14,0,86,"local","浦东新区",121.57871,31.29591,0,0,0,8
"3612",3433033,"鱼林王(彭浦店)","4",21,15,15,27,52,"hotpot","闸北区",121.42848,31.30334,1,0,0,56
"3613",3433117,"第二工业大学清真苑","4",18,15,15,0,9,"western_china","浦东新区",121.65229,31.26472,0,0,0,13
"3614",3433246,"辣妹子成都名小吃","2",14,13,12,3,21,"sichuan","浦东新区",121.56968,31.11363,0,0,0,NA
"3615",3434359,"Delight Food","4",19,21,21,0,117,"western","闵行区",121.38541,31.19076,1,1,1,NA
"3616",3435409,"COCO壱番屋(恒生大厦店)","4.5",23,18,21,37,41,"japan","浦东新区",121.50767,31.24008,0,1,1,NA
"3617",3435484,"BENE BENE Italian Restaurant","4",19,15,16,0,95,"western","长宁区",121.38321,31.19368,1,1,1,4
"3618",3435724,"纤食佳味","3",15,16,14,0,44,"guangdong","浦东新区",121.56968,31.11363,1,0,0,27
"3619",3435739,"辣友海派川菜","2",14,14,11,2,62,"sichuan","浦东新区",121.56968,31.11363,1,1,1,NA
"3620",3435751,"品尚豆捞(南汇店)","3",16,16,13,0,75,"hotpot","浦东新区",121.56968,31.11363,0,0,0,NA
"3621",3435760,"采蝶小厨(万达店)","2",10,15,10,0,69,"guangdong","浦东新区",121.56968,31.11363,0,0,0,54
"3622",3436246,"SOHO3911休闲街","4",18,15,15,0,0,"western","长宁区",121.38325,31.19355,0,0,0,NA
"3623",3436471,"胖子饭店","3.5",18,13,14,1,38,"local","嘉定区",121.25777,31.39893,0,0,0,NA
"3624",3436972,"文汇路食堂","4",21,20,16,0,21,"japan","松江区",121.20044,31.04942,0,0,0,35
"3625",3437014,"有马日本料理","4",20,17,18,0,81,"japan","长宁区",121.419,31.20841,1,0,0,NA
"3626",3437704,"交大闵行校区第三餐饮大楼","4",18,15,15,0,8,"local","闵行区",121.43102,31.01736,0,0,0,NA
"3627",3437845,"火云轩(兴梅路店)","4",19,16,16,0,59,"hotpot","闵行区",121.42621,31.10968,1,1,1,NA
"3628",3438481,"植物园第一会所","4.5",20,25,23,47,214,"guangdong","徐汇区",121.44561,31.14524,1,0,0,70
"3629",3438979,"潇洒园酒家","4",19,15,17,0,56,"local","普陀区",121.36019,31.23603,1,0,0,NA
"3630",3439510,"金桥软件园食堂","3",17,14,13,0,14,"local","浦东新区",121.59278,31.24458,0,0,0,NA
"3631",3440047,"小桥人家","4",18,14,14,0,0,"hunan","虹口区",121.48188,31.28238,0,0,0,NA
"3632",3440449,"壹柒零羊蝎子特色火锅","4",20,15,14,0,72,"hotpot","闵行区",121.37308,31.18728,1,1,1,NA
"3633",3440458,"米乡寿司","3.5",16,15,17,43,44,"japan","黄浦区",121.47792,31.23321,0,1,1,NA
"3634",3440695,"味千拉面(818广场店)","4",17,15,15,0,39,"japan","静安区",121.44631,31.22277,0,0,0,NA
"3635",3441013,"三人行骨头王火锅(百联世茂店)","4",21,19,19,0,70,"hotpot","黄浦区",121.47548,31.23432,1,1,1,NA
"3636",3441082,"豆捞坊(长寿店)","4",23,24,22,0,85,"hotpot","普陀区",121.44147,31.24268,1,1,1,NA
"3637",3441202,"蛙蛙叫干锅年代(黄兴路店)","4",21,15,16,0,61,"sichuan","杨浦区",121.5177,31.29444,1,0,0,NA
"3638",3441805,"京都拉面(人民东路店)","3",16,13,14,3,32,"japan","浦东新区",121.76976,31.04926,0,0,0,14
"3639",3441871,"源生态稻香蛙(剑河路店)","4",18,14,14,0,48,"hunan","长宁区",121.37584,31.19023,1,1,1,NA
"3640",3442687,"美仑大酒店皇冠厅","3",16,14,15,0,0,"guangdong","长宁区",121.41378,31.21272,0,0,0,NA
"3641",3442912,"禾绿回转寿司(嘉杰国际)","3.5",18,17,17,44,68,"japan","虹口区",121.48156,31.25911,0,1,1,NA
"3642",3443668,"思香林麻辣火锅","4",18,13,14,0,46,"hotpot","闸北区",121.4505,31.29201,1,1,1,16
"3643",3444004,"重庆神火锅","3",17,14,14,7,62,"hotpot","浦东新区",121.57752,31.33807,1,0,0,NA
"3644",3444472,"缘聚湘菜馆","3",16,12,13,0,50,"hunan","杨浦区",121.51621,31.30163,0,0,0,NA
"3645",3444649,"侬好蛙干锅传奇(百联中环店)","4",21,15,15,169,64,"sichuan","普陀区",121.38313,31.24621,1,0,0,NA
"3646",3445057,"金湘阁(张江店)","3",16,14,13,0,70,"hunan","浦东新区",121.61674,31.203,1,0,0,84
"3647",3445276,"尚福回转涮涮锅","2",15,12,13,4,30,"hotpot","杨浦区",121.53041,31.32865,0,0,0,NA
"3648",3445402,"东北四季饺子王(番禺路店)","4",18,14,14,0,45,"northeast","长宁区",121.42815,31.19564,1,1,1,NA
"3649",3446113,"东天红(利津路店)","4",18,16,15,0,40,"local","浦东新区",121.59383,31.28161,0,0,0,11
"3650",3446446,"咕咕猫咖啡餐馆","4",17,22,21,198,34,"western","杨浦区",121.50756,31.28165,0,1,1,NA
"3651",3446707,"港式茶餐厅","2",14,12,12,1,38,"guangdong","浦东新区",121.63335,31.22305,0,0,0,NA
"3652",3446734,"品川牛蛙馆","4",21,13,18,0,50,"sichuan","闵行区",121.4008,31.13515,1,1,1,100
"3653",3447178,"幸乐日本料理(开元地中海店)","4",19,15,16,0,88,"japan","松江区",121.22028,31.03875,1,0,0,NA
"3654",3447889,"蔡家食谱(正大店)","2",12,13,11,0,76,"local","浦东新区",121.49905,31.23668,0,0,0,36
"3655",3448099,"TOP豆捞(嘉定店)","3.5",17,17,15,26,75,"hotpot","嘉定区",121.24558,31.38443,1,1,1,NA
"3656",3448390,"沪绅餐厅","4",18,14,14,0,34,"local","浦东新区",121.59049,31.19281,0,0,0,NA
"3657",3449590,"小四川农家菜","4",18,13,14,0,22,"sichuan","虹口区",121.48127,31.27972,0,0,0,NA
"3658",3450457,"麻辣香锅(古北家乐福店)","3",18,13,13,3,46,"sichuan","长宁区",121.39358,31.19649,1,0,0,17
"3659",3451891,"辛元湘菜","4",22,19,18,232,54,"hunan","虹口区",121.48219,31.28433,1,0,0,NA
